									2018 Outcome														2016 Outcome														2014 Outcome														2012 Outcome														2010 Outcome													
439	13085	Dawson	GA	439	9	13085	Dawson	GA	11413	1,539	13.50%	9,874	86.50%	8,335	73.00%	R	R4		ff0000	0.618	1	1.6	10,364	0	0.00%	10,364	100.00%	10,364	100.00%	R	R5		990000	0.618	1	1.6	7,202	940	13.10%	6,262	86.90%	5,322	73.90%	R	R4		ff0000	0.618	1	1.6	9,714	1,482	15.30%	8,232	84.70%	6,750	69.50%	R	R4		ff0000	0.618	1	1.6	6,279	0	0.00%	6,279	100.00%	6,279	100.00%	R	R5		990000	0.618	1	1.6
440	13087	Decatur	GA	440	2	13087	Decatur	GA	9013	3,874	43.00%	5,139	57.00%	1,265	14.00%	R	R1		ffcccc	0.618	1	1.6	10,023	4,903	48.90%	5,120	51.10%	217	2.20%	R	R1		ffcccc	0.618	1	1.6	6,128	2,722	44.40%	3,406	55.60%	684	11.20%	R	R1		ffcccc	0.618	1	1.6	10,164	5,138	50.60%	5,026	49.40%	112	-1.10%	D	P		ff00ff	0.618	1	1.6	7,281	2,863	39.30%	4,418	60.70%	1,555	21.40%	R	R2		ff9999	0.618	1	1.6
441	13089	DeKalb	GA	441		13089	DeKalb	GA	301783	256,965	85.10%	44,814	14.80%	212,151	-70.30%	D	B4		0000cd	0.618	6	6.6	305,461	238,363	78.00%	67,098	22.00%	171,265	-56.10%	D	B3		6a5acd	0.618	6	6.6	192,136	165,692	86.20%	26,432	13.80%	139,260	-72.50%	D	B4		0000cd	0.618	4	4.6	292,022	227,557	77.90%	64,427	22.10%	163,130	-55.90%	D	B3		6a5acd	0.618	5	5.6	202,470	146,895	72.60%	55,575	27.40%	91,320	-45.10%	D	B3		6a5acd	0.618	4	4.6
442	13091	Dodge	GA	442	8	13091	Dodge	GA	5751	0	0.00%	5,751	100.00%	5,751	100.00%	R	R5		990000	0.618	1	1.6	6,624	1,627	24.60%	4,997	75.40%	3,370	50.90%	R	R3		ff7878	0.618	1	1.6	4,064	0	0.00%	4,064	100.00%	4,064	100.00%	R	R5		990000	0.618	1	1.6	5,608	0	0.00%	5,608	100.00%	5,608	100.00%	R	R5		990000	0.618	1	1.6	5,299	2,128	40.20%	3,171	59.80%	1,043	19.70%	R	R1		ffcccc	0.618	1	1.6
443	13093	Dooly	GA	443	2	13093	Dooly	GA	3670	2,021	55.10%	1,649	44.90%	372	-10.10%	D	B1		cce5ff	0.618	1	1.6	3,662	2,172	59.30%	1,490	40.70%	682	-18.60%	D	B1		cce5ff	0.618	1	1.6	2,666	1,488	55.80%	1,178	44.20%	310	-11.60%	D	B1		cce5ff	0.618	1	1.6	4,081	2,646	64.80%	1,435	35.20%	1,211	-29.70%	D	B2		99ccff	0.618	1	1.6	3,171	1,730	54.60%	1,441	45.40%	289	-9.10%	D	B1		cce5ff	0.618	1	1.6
444	13095	Dougherty	GA	444	2	13095	Dougherty	GA	31078	22,647	72.90%	8,431	27.10%	14,216	-45.70%	D	B3		6a5acd	0.618	1	1.6	33,640	24,012	71.40%	9,628	28.60%	14,384	-42.80%	D	B3		6a5acd	0.618	1	1.6	23,714	16,304	68.80%	7,410	31.20%	8,894	-37.50%	D	B2		99ccff	0.618	1	1.6	37,178	27,263	73.30%	9,915	26.70%	17,348	-46.70%	D	B3		6a5acd	0.618	1	1.6	27,788	18,143	65.30%	9,645	34.70%	8,498	-30.60%	D	B2		99ccff	0.618	1	1.6
445	13097	Douglas	GA	445	13	13097	Douglas	GA	54531	33,005	60.50%	21,509	39.40%	11,496	-21.10%	D	B1		cce5ff	0.618	1	1.6	44,130	44,130	100.00%	0	0.00%	44,130	-100.00%	D	B5		80	0.618	1	1.6	26,165	26,165	100.00%	0	0.00%	26,165	-100.00%	D	B5		80	0.618	1	1.6	53,283	29,689	55.70%	23,594	44.30%	6,095	-11.40%	D	B1		cce5ff	0.618	1	1.6	37,433	17,245	46.10%	20,188	53.90%	2,943	7.90%	R	R1		ffcccc	0.618	1	1.6
446	13099	Early	GA	446	2	13099	Early	GA	4092	2,135	52.20%	1,957	47.80%	178	-4.30%	D	B1		cce5ff	0.618	1	1.6	4,644	2,739	59.00%	1,905	41.00%	834	-18.00%	D	B1		cce5ff	0.618	1	1.6	3,223	1,764	54.70%	1,459	45.30%	305	-9.50%	D	B1		cce5ff	0.618	1	1.6	5,219	3,104	59.50%	2,115	40.50%	989	-18.90%	D	B1		cce5ff	0.618	1	1.6	3,856	1,874	48.60%	1,982	51.40%	108	2.80%	R	R1		ffcccc	0.618	1	1.6
447	13101	Echols	GA	447	1	13101	Echols	GA	1123	122	10.90%	1,001	89.10%	879	78.30%	R	R4		ff0000	0.618	1	1.6	1,050	0	0.00%	1,050	100.00%	1,050	100.00%	R	R5		990000	0.618	1	1.6	611	77	12.60%	534	87.40%	457	74.80%	R	R4		ff0000	0.618	1	1.6	1,022	184	18.00%	838	82.00%	654	64.00%	R	R4		ff0000	0.618	1	1.6	596	103	17.30%	493	82.70%	390	65.40%	R	R4		ff0000	0.618	1	1.6
448	13103	Effingham	GA	448		13103	Effingham	GA	23145	5,065	21.90%	18,080	78.10%	13,015	56.20%	R	R3		ff7878	0.618	1	1.6	21,530	1,717	8.00%	19,799	92.00%	18,082	84.00%	R	R5		990000	0.618	1	1.6	12,679	2,950	23.30%	9,729	76.70%	6,779	53.50%	R	R3		ff7878	0.618	1	1.6	20,253	5,660	27.90%	14,593	72.10%	8,933	44.10%	R	R3		ff7878	0.618	1	1.6	13,252	4,051	30.60%	9,201	69.40%	5,150	38.90%	R	R2		ff9999	0.618	1	1.6
449	13105	Elbert	GA	449	9	13105	Elbert	GA	7262	2,207	30.40%	5,055	69.60%	2,848	39.20%	R	R2		ff9999	0.618	1	1.6	6,500	0	0.00%	6,500	100.00%	6,500	100.00%	R	R5		990000	0.618	1	1.6	4,709	1,640	34.80%	3,069	65.20%	1,429	30.30%	R	R2		ff9999	0.618	1	1.6	7,586	3,131	41.30%	4,455	58.70%	1,324	17.50%	R	R1		ffcccc	0.618	1	1.6	5,499	2,024	36.80%	3,475	63.20%	1,451	26.40%	R	R2		ff9999	0.618	1	1.6
450	13107	Emanuel	GA	450	12	13107	Emanuel	GA	7571	2,165	28.60%	5,406	71.40%	3,241	42.80%	R	R3		ff7878	0.618	1	1.6	7,492	2,123	28.30%	5,369	71.70%	3,246	43.30%	R	R3		ff7878	0.618	1	1.6	5,050	2,006	39.70%	3,044	60.30%	1,038	20.60%	R	R1		ffcccc	0.618	1	1.6	7,846	3,798	48.40%	4,048	51.60%	250	3.20%	R	R1		ffcccc	0.618	1	1.6	5,118	2,131	41.60%	2,987	58.40%	856	16.70%	R	R1		ffcccc	0.618	1	1.6
451	13109	Evans	GA	451	12	13109	Evans	GA	3383	1,012	29.90%	2,371	70.10%	1,359	40.20%	R	R2		ff9999	0.618	1	1.6	3,392	955	28.20%	2,437	71.80%	1,482	43.70%	R	R3		ff7878	0.618	1	1.6	2,173	934	43.00%	1,239	57.00%	305	14.00%	R	R1		ffcccc	0.618	1	1.6	3,448	1,730	50.20%	1,718	49.80%	12	-0.30%	D	P		ff00ff	0.618	1	1.6	2,462	1,151	46.80%	1,311	53.20%	160	6.50%	R	R1		ffcccc	0.618	1	1.6
452	13111	Fannin	GA	452	9	13111	Fannin	GA	11045	1,845	16.70%	9,200	83.30%	7,355	66.60%	R	R4		ff0000	0.618	1	1.6	9,951	0	0.00%	9,951	100.00%	9,951	100.00%	R	R5		990000	0.618	1	1.6	6,835	1,384	20.20%	5,451	79.80%	4,067	59.50%	R	R3		ff7878	0.618	1	1.6	9,333	2,119	22.70%	7,214	77.30%	5,095	54.60%	R	R3		ff7878	0.618	1	1.6	5,760	0	0.00%	5,760	100.00%	5,760	100.00%	R	R5		990000	0.618	1	1.6
453	13113	Fayette	GA	453		13113	Fayette	GA	57075	24,094	42.20%	32,978	57.80%	8,884	15.60%	R	R1		ffcccc	0.618	1	1.6	56,565	23,323	41.20%	33,242	58.80%	9,919	17.50%	R	R1		ffcccc	0.618	1	1.6	32,609	5,652	17.30%	26,957	82.70%	21,305	65.30%	R	R4		ff0000	0.618	1	1.6	47,698	5,861	12.30%	41,821	87.70%	35,960	75.40%	R	R4		ff0000	0.618	1	1.6	41,729	12,557	30.10%	29,171	69.90%	16,614	39.80%	R	R2		ff9999	0.618	1	1.6
454	13115	Floyd	GA	454	14	13115	Floyd	GA	29769	7,993	26.90%	21,776	73.10%	13,783	46.30%	R	R3		ff7878	0.618	1	1.6	28,850	0	0.00%	28,845	100.00%	28,840	100.00%	R	R5		990000	0.618	1	1.6	17,122	0	0.00%	17,122	100.00%	17,122	100.00%	R	R5		990000	0.618	1	1.6	30,890	9,650	31.20%	21,240	68.80%	11,590	37.50%	R	R2		ff9999	0.618	1	1.6	17,928	0	0.00%	17,928	100.00%	17,928	100.00%	R	R5		990000	0.618	1	1.6
455	13117	Forsyth	GA	455		13117	Forsyth	GA	92373	25,841	28.00%	66,532	72.00%	40,691	44.10%	R	R3		ff7878	0.618	2	2.6	93,204	14,831	15.90%	78,373	84.10%	63,542	68.20%	R	R4		ff0000	0.618	2	2.6	55,865	8,867	15.90%	46,998	84.10%	38,131	68.30%	R	R4		ff0000	0.618	1	1.6	77,903	13,989	18.00%	63,914	82.00%	49,925	64.10%	R	R4		ff0000	0.618	2	2.6	48,419	1,065	2.20%	47,354	97.80%	46,289	95.60%	R	R5		990000	0.618	1	1.6
456	13119	Franklin	GA	456	9	13119	Franklin	GA	8046	1,093	13.60%	6,953	86.40%	5,860	72.80%	R	R4		ff0000	0.618	1	1.6	7,569	0	0.00%	7,569	100.00%	7,569	100.00%	R	R5		990000	0.618	1	1.6	4,725	760	16.10%	3,965	83.90%	3,205	67.80%	R	R4		ff0000	0.618	1	1.6	7,400	1,773	24.00%	5,627	76.00%	3,854	52.10%	R	R3		ff7878	0.618	1	1.6	5,065	1,081	21.30%	3,984	78.70%	2,903	57.30%	R	R3		ff7878	0.618	1	1.6
457	13121	Fulton	GA	457		13121	Fulton	GA	400985	307,966	76.80%	93,006	23.20%	214,960	-53.60%	D	B3		6a5acd	0.618	7	7.6	421,792	276,884	65.60%	144,908	34.40%	131,976	-31.30%	D	B2		99ccff	0.618	8	8.6	244,124	168,248	68.90%	75,876	31.10%	92,372	-37.80%	D	B2		99ccff	0.618	5	5.6	380,682	243,937	64.10%	136,730	35.90%	107,207	-28.20%	D	B2		99ccff	0.618	7	7.6	237,716	127,300	53.60%	110,335	46.40%	16,965	-7.10%	D	B1		cce5ff	0.618	4	4.6
458	13123	Gilmer	GA	458	9	13123	Gilmer	GA	12323	2,001	16.20%	10,322	83.80%	8,321	67.50%	R	R4		ff0000	0.618	1	1.6	10,709	0	0.00%	10,709	100.00%	10,709	100.00%	R	R5		990000	0.618	1	1.6	7,699	1,455	18.90%	6,244	81.10%	4,789	62.20%	R	R4		ff0000	0.618	1	1.6	10,217	2,154	21.10%	8,063	78.90%	5,909	57.80%	R	R3		ff7878	0.618	1	1.6	6,940	0	0.00%	6,940	100.00%	6,940	100.00%	R	R5		990000	0.618	1	1.6
459	13125	Glascock	GA	459	10	13125	Glascock	GA	1255	107	8.50%	1,148	91.50%	1,041	82.90%	R	R5		990000	0.618	1	1.6	1,131	0	0.00%	1,131	100.00%	1,131	100.00%	R	R5		990000	0.618	1	1.6	780	94	12.10%	686	87.90%	592	75.90%	R	R4		ff0000	0.618	1	1.6	1,031	0	0.00%	1,031	100.00%	1,031	100.00%	R	R5		990000	0.618	1	1.6	840	243	28.90%	597	71.10%	354	42.10%	R	R3		ff7878	0.618	1	1.6
460	13127	Glynn	GA	460	1	13127	Glynn	GA	32275	11,429	35.40%	20,846	64.60%	9,417	29.20%	R	R2		ff9999	0.618	1	1.6	27,242	0	0.00%	26,959	99.00%	26,676	99.00%	R	R5		990000	0.618	1	1.6	20,162	6,209	30.80%	13,953	69.20%	7,744	38.40%	R	R2		ff9999	0.618	1	1.6	31,820	10,081	31.70%	21,739	68.30%	11,658	36.60%	R	R2		ff9999	0.618	1	1.6	21,422	5,786	27.00%	15,636	73.00%	9,850	46.00%	R	R3		ff7878	0.618	1	1.6
461	13129	Gordon	GA	461	14	13129	Gordon	GA	17441	3,128	17.90%	14,313	82.10%	11,185	64.10%	R	R4		ff0000	0.618	1	1.6	16,053	0	0.00%	16,053	100.00%	16,053	100.00%	R	R5		990000	0.618	1	1.6	8,525	0	0.00%	8,525	100.00%	8,525	100.00%	R	R5		990000	0.618	1	1.6	15,950	3,952	24.80%	11,998	75.20%	8,046	50.40%	R	R3		ff7878	0.618	1	1.6	9,191	0	0.00%	9,191	100.00%	9,191	100.00%	R	R5		990000	0.618	1	1.6
462	13131	Grady	GA	462	2	13131	Grady	GA	8284	3,136	37.90%	5,148	62.10%	2,012	24.30%	R	R2		ff9999	0.618	1	1.6	9,005	4,068	45.20%	4,937	54.80%	869	9.70%	R	R1		ffcccc	0.618	1	1.6	5,603	2,151	38.40%	3,452	61.60%	1,301	23.20%	R	R2		ff9999	0.618	1	1.6	9,123	4,271	46.80%	4,852	53.20%	581	6.40%	R	R1		ffcccc	0.618	1	1.6	6,731	2,237	33.20%	4,494	66.80%	2,257	33.50%	R	R2		ff9999	0.618	1	1.6
463	13133	Greene	GA	463	10	13133	Greene	GA	8914	2,965	33.30%	5,949	66.70%	2,984	33.50%	R	R2		ff9999	0.618	1	1.6	7,073	0	0.00%	7,073	100.00%	7,073	100.00%	R	R5		990000	0.618	1	1.6	6,435	2,132	33.10%	4,303	66.90%	2,171	33.70%	R	R2		ff9999	0.618	1	1.6	6,153	0	0.00%	6,145	99.90%	6,145	99.90%	R	R5		990000	0.618	1	1.6	5,913	2,021	34.20%	3,892	65.80%	1,871	31.60%	R	R2		ff9999	0.618	1	1.6
464	13135	Gwinnett	GA	464		13135	Gwinnett	GA	310966	175,023	56.30%	135,943	43.70%	39,080	-12.60%	D	B1		cce5ff	0.618	6	6.6	311,624	139,832	44.90%	171,695	55.10%	31,863	10.20%	R	R1		ffcccc	0.618	6	6.6	182,330	87,574	48.00%	94,705	51.90%	7,131	3.90%	R	R1		ffcccc	0.618	4	4.6	277,964	117,461	42.30%	160,487	57.70%	43,026	15.50%	R	R1		ffcccc	0.618	5	5.6	194,350	72,623	37.40%	121,727	62.60%	49,104	25.30%	R	R2		ff9999	0.618	4	4.6
465	13137	Habersham	GA	465	9	13137	Habersham	GA	15259	2,471	16.20%	12,788	83.80%	10,317	67.60%	R	R4		ff0000	0.618	1	1.6	14,019	0	0.00%	14,019	100.00%	14,019	100.00%	R	R5		990000	0.618	1	1.6	9,535	1,613	16.90%	7,922	83.10%	6,309	66.20%	R	R4		ff0000	0.618	1	1.6	13,961	3,014	21.60%	10,947	78.40%	7,933	56.80%	R	R3		ff7878	0.618	1	1.6	10,333	1,727	16.70%	8,606	83.30%	6,879	66.60%	R	R4		ff0000	0.618	1	1.6
466	13139	Hall	GA	466	9	13139	Hall	GA	66425	16,991	25.60%	49,430	74.40%	32,439	48.80%	R	R3		ff7878	0.618	2	2.6	60,542	0	0.00%	60,542	100.00%	60,542	100.00%	R	R5		990000	0.618	2	2.6	43,478	8,009	18.40%	35,469	81.60%	27,460	63.20%	R	R4		ff0000	0.618	1	1.6	59,100	14,439	24.40%	44,661	75.60%	30,222	51.10%	R	R3		ff7878	0.618	1	1.6	38,358	0	0.00%	38,358	100.00%	38,358	100.00%	R	R5		990000	0.618	1	1.6
467	13141	Hancock	GA	467	10	13141	Hancock	GA	3425	2,513	73.40%	912	26.60%	1,601	-46.70%	D	B3		6a5acd	0.618	1	1.6	1,821	0	0.00%	1,821	100.00%	1,821	100.00%	R	R5		990000	0.618	1	1.6	2,340	1,790	76.50%	550	23.50%	1,240	-53.00%	D	B3		6a5acd	0.618	1	1.6	1,731	0	0.00%	1,731	100.00%	1,731	100.00%	R	R5		990000	0.618	1	1.6	2,935	2,346	79.90%	589	20.10%	1,757	-59.90%	D	B4		0000cd	0.618	1	1.6
468	13143	Haralson	GA	468	14	13143	Haralson	GA	10405	1,241	11.90%	9,164	88.10%	7,923	76.10%	R	R4		ff0000	0.618	1	1.6	10,142	0	0.00%	10,142	100.00%	10,142	100.00%	R	R5		990000	0.618	1	1.6	6,123	0	0.00%	6,123	100.00%	6,123	100.00%	R	R5		990000	0.618	1	1.6	9,715	1,954	20.10%	7,761	79.90%	5,807	59.80%	R	R4		ff0000	0.618	1	1.6	6,274	0	0.00%	6,274	100.00%	6,274	100.00%	R	R5		990000	0.618	1	1.6
469	13145	Harris	GA	469	3	13145	Harris	GA	15753	3,892	24.70%	11,861	75.30%	7,969	50.60%	R	R3		ff7878	0.618	1	1.6	16,020	3,719	23.20%	12,301	76.80%	8,582	53.60%	R	R3		ff7878	0.618	1	1.6	8,538	0	0.00%	8,538	100.00%	8,538	100.00%	R	R5		990000	0.618	1	1.6	12,786	0	0.00%	12,781	100.00%	12,781	100.00%	R	R5		990000	0.618	1	1.6	9,873	2,538	25.70%	7,335	74.30%	4,797	48.60%	R	R3		ff7878	0.618	1	1.6
470	13147	Hart	GA	470	9	13147	Hart	GA	9424	2,187	23.20%	7,237	76.80%	5,050	53.60%	R	R3		ff7878	0.618	1	1.6	8,196	0	0.00%	8,196	100.00%	8,196	100.00%	R	R5		990000	0.618	1	1.6	6,710	1,819	27.10%	4,891	72.90%	3,072	45.80%	R	R3		ff7878	0.618	1	1.6	8,651	2,845	32.90%	5,806	67.10%	2,961	34.20%	R	R2		ff9999	0.618	1	1.6	6,109	1,911	31.30%	4,198	68.70%	2,287	37.40%	R	R2		ff9999	0.618	1	1.6
471	13149	Heard	GA	471	3	13149	Heard	GA	3973	664	16.70%	3,309	83.30%	2,645	66.60%	R	R4		ff0000	0.618	1	1.6	4,028	741	18.40%	3,287	81.60%	2,546	63.20%	R	R4		ff0000	0.618	1	1.6	2,156	0	0.00%	2,156	100.00%	2,156	100.00%	R	R5		990000	0.618	1	1.6	3,492	0	0.00%	3,488	99.90%	3,488	99.90%	R	R5		990000	0.618	1	1.6	2,811	695	24.70%	2,116	75.30%	1,421	50.60%	R	R3		ff7878	0.618	1	1.6
472	13151	Henry	GA	472		13151	Henry	GA	97165	55,661	57.30%	41,491	42.70%	14,170	-14.60%	D	B1		cce5ff	0.618	2	2.6	83,591	51,037	61.10%	32,515	38.90%	18,522	-22.20%	D	B2		99ccff	0.618	2	2.6	49,945	26,642	53.30%	23,303	46.70%	3,339	-6.70%	D	B1		cce5ff	0.618	1	1.6	76,938	25,710	33.40%	51,220	66.60%	25,510	33.20%	R	R2		ff9999	0.618	2	2.6	59,804	25,888	43.30%	33,916	56.70%	8,028	13.40%	R	R1		ffcccc	0.618	1	1.6
473	13153	Houston	GA	473	8	13153	Houston	GA	43984	0	0.00%	43,850	99.70%	43,716	99.70%	R	R5		990000	0.618	1	1.6	58,532	20,886	35.70%	37,646	64.30%	16,760	28.60%	R	R2		ff9999	0.618	1	1.6	28,555	0	0.00%	28,533	99.90%	28,511	99.90%	R	R5		990000	0.618	1	1.6	44,083	0	0.00%	44,083	100.00%	44,083	100.00%	R	R5		990000	0.618	1	1.6	38,786	17,692	45.60%	21,094	54.40%	3,402	8.80%	R	R1		ffcccc	0.618	1	1.6
474	13155	Irwin	GA	474	8	13155	Irwin	GA	2960	0	0.00%	2,960	100.00%	2,960	100.00%	R	R5		990000	0.618	1	1.6	3,545	816	23.00%	2,729	77.00%	1,913	54.00%	R	R3		ff7878	0.618	1	1.6	1,909	0	0.00%	1,909	100.00%	1,909	100.00%	R	R5		990000	0.618	1	1.6	2,772	0	0.00%	2,772	100.00%	2,772	100.00%	R	R5		990000	0.618	1	1.6	2,609	1,074	41.20%	1,535	58.80%	461	17.70%	R	R1		ffcccc	0.618	1	1.6
475	13157	Jackson	GA	475	9	13157	Jackson	GA	26548	4,734	17.80%	21,814	82.20%	17,080	64.30%	R	R4		ff0000	0.618	1	1.6	24,254	0	0.00%	24,254	100.00%	24,254	100.00%	R	R5		990000	0.618	1	1.6	15,915	2,611	16.40%	13,304	83.60%	10,693	67.20%	R	R4		ff0000	0.618	1	1.6	22,691	4,600	20.30%	18,091	79.70%	13,491	59.50%	R	R3		ff7878	0.618	1	1.6	16,260	2,771	17.00%	13,489	83.00%	10,718	65.90%	R	R4		ff0000	0.618	1	1.6
476	13159	Jasper	GA	476	10	13159	Jasper	GA	5847	1,450	24.80%	4,397	75.20%	2,947	50.40%	R	R3		ff7878	0.618	1	1.6	5,003	0	0.00%	5,003	100.00%	5,003	100.00%	R	R5		990000	0.618	1	1.6	3,820	1,100	28.80%	2,720	71.20%	1,620	42.40%	R	R3		ff7878	0.618	1	1.6	4,686	0	0.00%	4,686	100.00%	4,686	100.00%	R	R5		990000	0.618	1	1.6	4,195	1,623	38.70%	2,572	61.30%	949	22.60%	R	R2		ff9999	0.618	1	1.6
477	13161	Jeff Davis	GA	477	12	13161	Jeff Davis	GA	4683	787	16.80%	3,896	83.20%	3,109	66.40%	R	R4		ff0000	0.618	1	1.6	4,674	829	17.70%	3,845	82.30%	3,016	64.50%	R	R4		ff0000	0.618	1	1.6	2,974	826	27.80%	2,148	72.20%	1,322	44.50%	R	R3		ff7878	0.618	1	1.6	4,993	1,868	37.40%	3,125	62.60%	1,257	25.20%	R	R2		ff9999	0.618	1	1.6	3,584	740	20.60%	2,844	79.40%	2,104	58.70%	R	R3		ff7878	0.618	1	1.6
478	13163	Jefferson	GA	478	10	13163	Jefferson	GA	6551	3,403	51.90%	3,148	48.10%	255	-3.90%	D	B1		cce5ff	0.618	1	1.6	4,309	0	0.00%	4,301	99.80%	4,293	99.80%	R	R5		990000	0.618	1	1.6	4,445	2,317	52.10%	2,128	47.90%	189	-4.30%	D	B1		cce5ff	0.618	1	1.6	3,931	0	0.00%	3,918	99.70%	3,918	99.70%	R	R5		990000	0.618	1	1.6	4,811	2,966	61.70%	1,845	38.30%	1,121	-23.30%	D	B2		99ccff	0.618	1	1.6
479	13165	Jenkins	GA	479	12	13165	Jenkins	GA	2851	967	33.90%	1,884	66.10%	917	32.20%	R	R2		ff9999	0.618	1	1.6	2,911	1,001	34.40%	1,910	65.60%	909	31.20%	R	R2		ff9999	0.618	1	1.6	1,937	918	47.40%	1,019	52.60%	101	5.20%	R	R1		ffcccc	0.618	1	1.6	3,300	1,870	56.70%	1,430	43.30%	440	-13.30%	D	B1		cce5ff	0.618	1	1.6	2,252	1,172	52.00%	1,080	48.00%	92	-4.10%	D	B1		cce5ff	0.618	1	1.6
480	13167	Johnson	GA	480	10	13167	Johnson	GA	3378	908	26.90%	2,470	73.10%	1,562	46.20%	R	R3		ff7878	0.618	1	1.6	2,753	0	0.00%	2,753	100.00%	2,753	100.00%	R	R5		990000	0.618	1	1.6	2,284	677	29.60%	1,607	70.40%	930	40.70%	R	R3		ff7878	0.618	1	1.6	2,513	0	0.00%	2,512	100.00%	2,512	100.00%	R	R5		990000	0.618	1	1.6	2,407	986	41.00%	1,421	59.00%	435	18.10%	R	R1		ffcccc	0.618	1	1.6
481	13169	Jones	GA	481	8	13169	Jones	GA	9792	0	0.00%	9,781	99.90%	9,770	99.90%	R	R5		990000	0.618	1	1.6	12,158	3,718	30.60%	8,440	69.40%	4,722	38.80%	R	R2		ff9999	0.618	1	1.6	6,294	0	0.00%	6,294	100.00%	6,294	100.00%	R	R5		990000	0.618	1	1.6	9,333	0	0.00%	9,333	100.00%	9,333	100.00%	R	R5		990000	0.618	1	1.6	8,628	4,104	47.60%	4,524	52.40%	420	4.90%	R	R1		ffcccc	0.618	1	1.6
482	13171	Lamar	GA	482	3	13171	Lamar	GA	7229	2,153	29.80%	5,076	70.20%	2,923	40.40%	R	R3		ff7878	0.618	1	1.6	7,326	2,176	29.70%	5,150	70.30%	2,974	40.60%	R	R3		ff7878	0.618	1	1.6	3,927	0	0.00%	3,927	100.00%	3,927	100.00%	R	R5		990000	0.618	1	1.6	5,884	0	0.00%	5,884	100.00%	5,884	100.00%	R	R5		990000	0.618	1	1.6	5,022	1,616	32.20%	3,406	67.80%	1,790	35.60%	R	R2		ff9999	0.618	1	1.6
483	13173	Lanier	GA	483	8	13173	Lanier	GA	2218	0	0.00%	2,214	99.80%	2,210	99.80%	R	R5		990000	0.618	1	1.6	2,685	735	27.40%	1,950	72.60%	1,215	45.30%	R	R3		ff7878	0.618	1	1.6	1,145	0	0.00%	1,145	100.00%	1,145	100.00%	R	R5		990000	0.618	1	1.6	2,137	0	0.00%	2,137	100.00%	2,137	100.00%	R	R5		990000	0.618	1	1.6	1,650	513	31.10%	1,137	68.90%	624	37.80%	R	R2		ff9999	0.618	1	1.6
484	13175	Laurens	GA	484	12	13175	Laurens	GA	18543	6,119	33.00%	12,424	67.00%	6,305	34.00%	R	R2		ff9999	0.618	1	1.6	18,630	6,057	32.50%	12,573	67.50%	6,516	35.00%	R	R2		ff9999	0.618	1	1.6	12,890	5,679	44.10%	7,211	55.90%	1,532	11.90%	R	R1		ffcccc	0.618	1	1.6	18,669	9,204	49.30%	9,465	50.70%	261	1.40%	R	P		ff00ff	0.618	1	1.6	13,514	5,769	42.70%	7,745	57.30%	1,976	14.60%	R	R1		ffcccc	0.618	1	1.6
485	13177	Lee	GA	485	2	13177	Lee	GA	13415	4,145	30.90%	9,270	69.10%	5,125	38.20%	R	R2		ff9999	0.618	1	1.6	14,042	4,093	29.10%	9,949	70.90%	5,856	41.70%	R	R3		ff7878	0.618	1	1.6	8,913	2,342	26.30%	6,571	73.70%	4,229	47.40%	R	R3		ff7878	0.618	1	1.6	13,365	4,242	31.70%	9,123	68.30%	4,881	36.50%	R	R2		ff9999	0.618	1	1.6	9,520	2,221	23.30%	7,299	76.70%	5,078	53.30%	R	R3		ff7878	0.618	1	1.6
486	13179	Liberty	GA	486	1	13179	Liberty	GA	15222	9,458	62.10%	5,764	37.90%	3,694	-24.30%	D	B2		99ccff	0.618	1	1.6	11,681	0	0.00%	11,681	100.00%	11,681	100.00%	R	R5		990000	0.618	1	1.6	8,991	5,320	59.20%	3,671	40.80%	1,649	-18.30%	D	B1		cce5ff	0.618	1	1.6	15,438	8,280	53.60%	7,158	46.40%	1,122	-7.30%	D	B1		cce5ff	0.618	1	1.6	10,007	4,790	47.90%	5,217	52.10%	427	4.30%	R	R1		ffcccc	0.618	1	1.6
487	13181	Lincoln	GA	487	10	13181	Lincoln	GA	3901	1,156	29.60%	2,745	70.40%	1,589	40.70%	R	R3		ff7878	0.618	1	1.6	3,150	0	0.00%	3,150	100.00%	3,150	100.00%	R	R5		990000	0.618	1	1.6	2,656	822	30.90%	1,834	69.10%	1,012	38.10%	R	R2		ff9999	0.618	1	1.6	3,266	0	0.00%	3,262	99.90%	3,262	99.90%	R	R5		990000	0.618	1	1.6	3,253	1,075	33.00%	2,178	67.00%	1,103	33.90%	R	R2		ff9999	0.618	1	1.6
488	13183	Long	GA	488	1	13183	Long	GA	3944	1,335	33.80%	2,609	66.20%	1,274	32.30%	R	R2		ff9999	0.618	1	1.6	3,319	0	0.00%	3,319	100.00%	3,319	100.00%	R	R5		990000	0.618	1	1.6	2,123	745	35.10%	1,378	64.90%	633	29.80%	R	R2		ff9999	0.618	1	1.6	3,655	1,174	32.10%	2,481	67.90%	1,307	35.80%	R	R2		ff9999	0.618	1	1.6	1,830	526	28.70%	1,304	71.30%	778	42.50%	R	R3		ff7878	0.618	1	1.6
