,,,,,,,,,2018 Outcome,,,,,,,,,,,,,,2016 Outcome,,,,,,,,,,,,,,2014 Outcome,,,,,,,,,,,,,,2012 Outcome,,,,,,,,,,,,,,2010 Outcome,,,,,,,,,,,,,
361,12063,Jackson,FL,361,2,12063,Jackson,FL,"15,826","4,891",30.9%,"10,935",69.1%,"6,044",38.2%,R,R2,,ff9999,0.618,1,1.6,"20,483","6,410",31.3%,"13,630",66.5%,"7,220",35.2%,R,R2,,ff9999,0.618,1,1.6,"15,089","6,238",41.3%,"8,844",58.6%,"2,606",17.3%,R,R1,,ffcccc,0.618,1,1.6,"20,714","7,926",38.3%,"12,786",61.7%,"4,860",23.5%,R,R2,,ff9999,0.618,1,1.6,"15,042","5,457",36.3%,"8,800",58.5%,"3,343",22.2%,R,R2,,ff9999,0.618,1,1.6
362,12065,Jefferson,FL,362,,12065,Jefferson,FL,"7,287","3,719",51.0%,"3,568",49.0%,151,-2.1%,D,B1,,cce5ff,0.618,1,1.6,"7,525","4,324",57.5%,"3,190",42.4%,"1,134",-15.1%,D,B1,,cce5ff,0.618,1,1.6,"6,285","3,502",55.7%,"2,783",44.3%,719,-11.4%,D,B1,,cce5ff,0.618,1,1.6,"7,728","3,953",51.2%,"3,775",48.8%,178,-2.3%,D,B1,,cce5ff,0.618,1,1.6,"5,884","1,745",29.7%,"3,014",51.2%,"1,269",21.6%,R,R2,,ff9999,0.618,1,1.6
363,12067,Lafayette,FL,363,2,12067,Lafayette,FL,"2,786",458,16.4%,"2,328",83.6%,"1,870",67.1%,R,R4,,ff0000,0.618,1,1.6,"3,230",587,18.2%,"2,569",79.5%,"1,982",61.4%,R,R4,,ff0000,0.618,1,1.6,"2,619",410,15.7%,"2,123",81.1%,"1,713",65.4%,R,R4,,ff0000,0.618,1,1.6,"3,326",526,15.8%,"2,732",82.1%,"2,206",66.3%,R,R4,,ff0000,0.618,1,1.6,"2,533",636,25.1%,"1,747",69.0%,"1,111",43.9%,R,R3,,ff7878,0.618,1,1.6
364,12069,Lake,FL,364,,12069,Lake,FL,"153,811","60,849",39.6%,"92,949",60.4%,"32,100",20.9%,R,R1,,ffcccc,0.618,3,3.6,"162,892","58,701",36.0%,"101,902",62.6%,"43,201",26.5%,R,R2,,ff9999,0.618,3,3.6,"110,463","37,923",34.3%,"72,529",65.7%,"34,606",31.3%,R,R2,,ff9999,0.618,2,2.6,"146,399","65,099",44.5%,"80,731",55.1%,"15,632",10.7%,R,R1,,ffcccc,0.618,3,3.6,"99,659","26,975",27.1%,"65,534",65.8%,"38,559",38.7%,R,R2,,ff9999,0.618,2,2.6
365,12071,Lee,FL,365,,12071,Lee,FL,"286,466","111,897",39.1%,"174,534",60.9%,"62,637",21.9%,R,R2,,ff9999,0.618,5,5.6,"309,397","110,146",35.6%,"197,634",63.9%,"87,488",28.3%,R,R2,,ff9999,0.618,6,6.6,"205,866","71,741",34.8%,"128,906",62.6%,"57,165",27.8%,R,R2,,ff9999,0.618,4,4.6,"253,619","97,849",38.6%,"150,630",59.4%,"52,781",20.8%,R,R1,,ffcccc,0.618,5,5.6,"181,204","52,756",29.1%,"120,157",66.3%,"67,401",37.2%,R,R2,,ff9999,0.618,4,4.6
366,12073,Leon,FL,366,,12073,Leon,FL,"138,258","89,684",64.9%,"48,574",35.1%,"41,110",-29.7%,D,B2,,99ccff,0.618,3,3.6,"147,242","91,335",62.0%,"54,327",36.9%,"37,008",-25.1%,D,B2,,99ccff,0.618,3,3.6,"107,745","69,738",64.7%,"37,793",35.1%,"31,945",-29.6%,D,B2,,99ccff,0.618,2,2.6,"143,352","88,427",61.7%,"54,869",38.3%,"33,558",-23.4%,D,B2,,99ccff,0.618,3,3.6,"98,388","54,021",54.9%,"37,996",38.6%,"16,025",-16.3%,D,B1,,cce5ff,0.618,2,2.6
367,12075,Levy,FL,367,2,12075,Levy,FL,"16,883","4,715",27.9%,"12,168",72.1%,"7,453",44.1%,R,R3,,ff7878,0.618,1,1.6,"18,419","5,057",27.5%,"12,813",69.6%,"7,756",42.1%,R,R3,,ff7878,0.618,1,1.6,"13,298","3,631",27.3%,"9,181",69.0%,"5,550",41.7%,R,R3,,ff7878,0.618,1,1.6,"17,957","4,883",27.2%,"12,552",69.9%,"7,669",42.7%,R,R3,,ff7878,0.618,1,1.6,"12,221","2,809",23.0%,"8,704",71.2%,"5,895",48.2%,R,R3,,ff7878,0.618,1,1.6
368,12077,Liberty,FL,368,2,12077,Liberty,FL,"2,657",580,21.8%,"2,077",78.2%,"1,497",56.3%,R,R3,,ff7878,0.618,1,1.6,"3,125",797,25.5%,"2,243",71.8%,"1,446",46.3%,R,R3,,ff7878,0.618,1,1.6,"2,653",919,34.6%,"1,733",65.3%,814,30.7%,R,R2,,ff9999,0.618,1,1.6,"3,272","1,189",36.3%,"2,083",63.7%,894,27.3%,R,R2,,ff9999,0.618,1,1.6,"2,207",821,37.2%,"1,240",56.2%,419,19.0%,R,R1,,ffcccc,0.618,1,1.6
369,12079,Madison,FL,369,5,12079,Madison,FL,"7,557","3,456",45.7%,"4,101",54.3%,645,8.5%,R,R1,,ffcccc,0.618,1,1.6,"8,207","4,153",50.6%,"4,054",49.4%,99,-1.2%,D,P,,ff00ff,0.618,1,1.6,"6,295","2,849",45.3%,"3,354",53.3%,505,8.0%,R,R1,,ffcccc,0.618,1,1.6,"8,401","3,849",45.8%,"4,315",51.4%,466,5.5%,R,R1,,ffcccc,0.618,1,1.6,"5,690",0,0.0%,"3,710",65.2%,"1,730",65.2%,R,R4,,ff0000,0.618,1,1.6
370,12081,Manatee,FL,370,16,12081,Manatee,FL,"162,790","67,653",41.6%,"95,137",58.4%,"27,484",16.9%,R,R1,,ffcccc,0.618,3,3.6,"175,139","64,632",36.9%,"110,507",63.1%,"45,875",26.2%,R,R2,,ff9999,0.618,3,3.6,"118,219","44,048",37.3%,"74,087",62.7%,"30,039",25.4%,R,R2,,ff9999,0.618,2,2.6,"149,769","67,117",44.8%,"82,652",55.2%,"15,535",10.4%,R,R1,,ffcccc,0.618,3,3.6,"105,412","32,607",30.9%,"72,805",69.1%,"40,198",38.1%,R,R2,,ff9999,0.618,2,2.6
371,12083,Marion,FL,371,,12083,Marion,FL,"152,910","57,452",37.6%,"95,441",62.4%,"37,989",24.8%,R,R2,,ff9999,0.618,3,3.6,"168,129","59,995",35.7%,"102,486",61.0%,"42,491",25.3%,R,R2,,ff9999,0.618,3,3.6,"116,503","43,252",37.1%,"72,352",62.1%,"29,100",25.0%,R,R2,,ff9999,0.618,2,2.6,"151,903","61,330",40.4%,"89,445",58.9%,"28,115",18.5%,R,R1,,ffcccc,0.618,3,3.6,"110,528","11,406",10.3%,"73,127",66.2%,"49,101",55.8%,R,R3,,ff7878,0.618,2,2.6
372,12085,Martin,FL,372,18,12085,Martin,FL,"77,929","27,694",35.5%,"50,235",64.5%,"22,541",28.9%,R,R2,,ff9999,0.618,2,2.6,"84,756","28,474",33.6%,"53,479",63.1%,"25,005",29.5%,R,R2,,ff9999,0.618,2,2.6,"61,610","34,144",55.4%,"27,466",44.6%,"6,678",-10.8%,D,B1,,cce5ff,0.618,2,2.6,"75,869","32,532",42.9%,"43,333",57.1%,"10,801",14.2%,R,R1,,ffcccc,0.618,2,2.6,"53,344","14,212",26.6%,"39,096",73.3%,"24,884",46.6%,R,R3,,ff7878,0.618,1,1.6
373,12086,Miami-Dade,FL,373,,12086,Miami-Dade,FL,"610,033","299,870",49.2%,"302,965",49.7%,"3,095",0.5%,R,P,,ff00ff,0.618,11,11.6,"722,883","310,314",42.9%,"397,776",55.0%,"87,462",12.1%,R,R1,,ffcccc,0.618,13,13.6,"288,464","189,610",65.7%,"94,347",32.7%,"95,263",-33.0%,D,B2,,99ccff,0.618,5,5.6,"620,441","238,196",38.4%,"341,513",55.0%,"103,317",16.7%,R,R1,,ffcccc,0.618,11,11.6,"367,121","192,128",52.3%,"157,321",42.9%,"34,807",-9.5%,D,B1,,cce5ff,0.618,7,7.6
374,12087,Monroe,FL,374,26,12087,Monroe,FL,"35,978","16,671",46.3%,"19,307",53.7%,"2,636",7.3%,R,R1,,ffcccc,0.618,1,1.6,"41,066","15,404",37.5%,"23,216",56.5%,"7,812",19.0%,R,R1,,ffcccc,0.618,1,1.6,"27,967","14,494",51.8%,"13,473",48.2%,"1,021",-3.7%,D,B1,,cce5ff,0.618,1,1.6,"36,996","19,680",53.2%,"15,761",42.6%,"3,919",-10.6%,D,B1,,cce5ff,0.618,1,1.6,"24,793","7,481",30.2%,"17,310",69.8%,"9,829",39.6%,R,R2,,ff9999,0.618,1,1.6
375,12089,Nassau,FL,375,4,12089,Nassau,FL,"43,245","9,895",22.9%,"32,571",75.3%,"22,676",52.4%,R,R3,,ff7878,0.618,1,1.6,"45,315","8,755",19.3%,"35,663",78.7%,"26,908",59.4%,R,R3,,ff7878,0.618,1,1.6,"29,608",0,0.0%,"24,732",83.5%,"21,290",83.5%,R,R5,,990000,0.618,1,1.6,"38,096",0,0.0%,"30,763",80.8%,"23,438",80.8%,R,R5,,990000,0.618,1,1.6,"26,077",0,0.0%,"21,064",80.8%,"16,055",80.8%,R,R5,,990000,0.618,1,1.6
376,12091,Okaloosa,FL,376,1,12091,Okaloosa,FL,"83,916","23,694",28.2%,"60,222",71.8%,"36,528",43.5%,R,R3,,ff7878,0.618,2,2.6,"98,819","27,135",27.5%,"71,684",72.5%,"44,549",45.1%,R,R3,,ff7878,0.618,2,2.6,"60,808","10,965",18.0%,"44,845",73.7%,"33,880",55.7%,R,R3,,ff7878,0.618,2,2.6,"91,558","20,509",22.4%,"66,955",73.1%,"46,446",50.7%,R,R3,,ff7878,0.618,2,2.6,"59,339","1,246",2.1%,"48,994",82.6%,"43,975",80.5%,R,R5,,990000,0.618,1,1.6
377,12093,Okeechobee,FL,377,17,12093,Okeechobee,FL,"11,080","3,415",30.8%,"7,665",69.2%,"4,250",38.4%,R,R2,,ff9999,0.618,1,1.6,"13,150","3,624",27.6%,"8,984",68.3%,"5,360",40.8%,R,R3,,ff7878,0.618,1,1.6,"8,799","2,921",33.2%,"5,878",66.8%,"2,957",33.6%,R,R2,,ff9999,0.618,1,1.6,"11,943","4,828",40.4%,"7,114",59.6%,"2,286",19.1%,R,R1,,ffcccc,0.618,1,1.6,"8,139","2,546",31.3%,"5,593",68.7%,"3,047",37.4%,R,R2,,ff9999,0.618,1,1.6
378,12095,Orange,FL,378,,12095,Orange,FL,"197,528","125,592",63.6%,"71,936",36.4%,"53,656",-27.2%,D,B2,,99ccff,0.618,4,4.6,"529,346","329,569",62.3%,"199,411",37.7%,"130,158",-24.6%,D,B2,,99ccff,0.618,9,9.6,"301,826","151,136",50.1%,"145,662",48.3%,"5,474",-1.8%,D,P,,ff00ff,0.618,6,6.6,"451,516","262,799",58.2%,"186,304",41.3%,"76,495",-16.9%,D,B1,,cce5ff,0.618,8,8.6,"269,759","125,180",46.4%,"136,855",50.7%,"11,675",4.3%,R,R1,,ffcccc,0.618,5,5.6
379,12097,Osceola,FL,379,9,12097,Osceola,FL,"113,753","71,924",63.2%,"41,829",36.8%,"30,095",-26.5%,D,B2,,99ccff,0.618,2,2.6,"135,177","85,582",63.3%,"49,595",36.7%,"35,987",-26.6%,D,B2,,99ccff,0.618,3,3.6,"67,630","35,791",52.9%,"29,911",44.2%,"5,880",-8.7%,D,B1,,cce5ff,0.618,2,2.6,"103,564","64,937",62.7%,"38,627",37.3%,"26,310",-25.4%,D,B2,,99ccff,0.618,2,2.6,"50,611","23,340",46.1%,"27,015",53.4%,"3,675",7.3%,R,R1,,ffcccc,0.618,1,1.6
380,12099,Palm Beach,FL,380,,12099,Palm Beach,FL,"259,499","157,839",60.8%,"101,495",39.1%,"56,344",-21.7%,D,B2,,99ccff,0.618,5,5.6,"635,719","373,247",58.7%,"250,604",39.4%,"122,643",-19.3%,D,B1,,cce5ff,0.618,11,11.6,"374,943","272,040",72.6%,"102,479",27.3%,"169,561",-45.2%,D,B3,,6a5acd,0.618,7,7.6,"558,220","367,614",65.9%,"144,945",26.0%,"222,669",-39.9%,D,B2,,99ccff,0.618,10,10.6,"375,856","207,807",55.3%,"167,772",44.6%,"40,035",-10.7%,D,B1,,cce5ff,0.618,7,7.6
381,12101,Pasco,FL,381,12,12101,Pasco,FL,"210,789","80,624",38.2%,"124,959",59.3%,"44,335",21.0%,R,R1,,ffcccc,0.618,4,4.6,"234,304","74,832",31.9%,"159,472",68.1%,"84,640",36.1%,R,R2,,ff9999,0.618,4,4.6,0,0,-,0,-,0,#VALUE!,D,#VALUE!,,#VALUE!,0.618,0,0.6,"206,094","70,091",34.0%,"127,968",62.1%,"57,877",28.1%,R,R2,,ff9999,0.618,4,4.6,"133,208","43,606",32.7%,"89,602",67.3%,"45,996",34.5%,R,R2,,ff9999,0.618,3,3.6
382,12103,Pinellas,FL,382,,12103,Pinellas,FL,"434,400","232,512",53.5%,"199,700",46.0%,"32,812",-7.6%,D,B1,,cce5ff,0.618,8,8.6,"483,905","223,885",46.3%,"260,020",53.7%,"36,135",7.5%,R,R1,,ffcccc,0.618,9,9.6,"223,576",0,0.0%,"168,172",75.2%,"112,854",75.2%,R,R4,,ff0000,0.618,4,4.6,"441,581","196,898",44.6%,"242,967",55.0%,"46,069",10.4%,R,R1,,ffcccc,0.618,8,8.6,"301,043","108,163",35.9%,"192,880",64.1%,"84,717",28.1%,R,R2,,ff9999,0.618,6,6.6
383,12105,Polk,FL,383,,12105,Polk,FL,"239,348","107,853",45.1%,"131,483",54.9%,"23,630",9.9%,R,R1,,ffcccc,0.618,4,4.6,"268,663","115,365",42.9%,"152,164",56.6%,"36,799",13.7%,R,R1,,ffcccc,0.618,5,5.6,"187,841","75,515",40.2%,"111,806",59.5%,"36,291",19.3%,R,R1,,ffcccc,0.618,4,4.6,"121,692","61,047",50.2%,"60,640",49.8%,407,-0.3%,D,P,,ff00ff,0.618,3,3.6,"159,486","63,025",39.5%,"79,441",49.8%,"16,416",10.3%,R,R1,,ffcccc,0.618,3,3.6
384,12107,Putnam,FL,384,3,12107,Putnam,FL,"27,984","8,494",30.4%,"19,490",69.6%,"10,996",39.3%,R,R2,,ff9999,0.618,1,1.6,"32,109","11,685",36.4%,"18,858",58.7%,"7,173",22.3%,R,R2,,ff9999,0.618,1,1.6,"22,278","7,634",34.3%,"14,644",65.7%,"7,010",31.5%,R,R2,,ff9999,0.618,1,1.6,"29,993","12,617",42.1%,"16,765",55.9%,"4,148",13.8%,R,R1,,ffcccc,0.618,1,1.6,"21,306","5,800",27.2%,"14,941",70.1%,"9,141",42.9%,R,R3,,ff7878,0.618,1,1.6
385,12109,St. Johns,FL,385,,12109,St. Johns,FL,"129,184","40,858",31.6%,"85,608",66.3%,"44,750",34.6%,R,R2,,ff9999,0.618,3,3.6,"132,531","36,053",27.2%,"94,246",71.1%,"58,193",43.9%,R,R3,,ff7878,0.618,3,3.6,"84,801","23,464",27.7%,"61,337",72.3%,"37,873",44.7%,R,R3,,ff7878,0.618,2,2.6,"109,703","35,153",32.0%,"74,550",68.0%,"39,397",35.9%,R,R2,,ff9999,0.618,2,2.6,"73,825","18,110",24.5%,"55,715",75.5%,"37,605",50.9%,R,R3,,ff7878,0.618,2,2.6
386,12111,St. Lucie,FL,386,18,12111,St. Lucie,FL,"123,926","62,281",50.3%,"61,645",49.7%,636,-0.5%,D,P,,ff00ff,0.618,3,3.6,"138,623","66,336",47.9%,"67,229",48.5%,893,0.6%,R,P,,ff00ff,0.618,3,3.6,"89,219","57,689",64.7%,"31,530",35.3%,"26,159",-29.3%,D,B2,,99ccff,0.618,2,2.6,"118,286","65,567",55.4%,"52,672",44.5%,"12,895",-10.9%,D,B1,,cce5ff,0.618,2,2.6,"74,708","30,859",41.3%,"43,793",58.6%,"12,934",17.3%,R,R1,,ffcccc,0.618,2,2.6
387,12113,Santa Rosa,FL,387,1,12113,Santa Rosa,FL,"75,474","19,948",26.4%,"55,526",73.6%,"35,578",47.1%,R,R3,,ff7878,0.618,2,2.6,"85,540","20,396",23.8%,"65,144",76.2%,"44,748",52.3%,R,R3,,ff7878,0.618,2,2.6,"53,093","9,165",17.3%,"40,029",75.4%,"30,864",58.1%,R,R3,,ff7878,0.618,1,1.6,"74,723","14,972",20.0%,"57,233",76.6%,"42,261",56.6%,R,R3,,ff7878,0.618,2,2.6,"48,674",0,0.0%,"40,188",82.6%,"35,689",82.6%,R,R5,,990000,0.618,1,1.6
388,12115,Sarasota,FL,388,,12115,Sarasota,FL,"209,344","94,779",45.3%,"114,565",54.7%,"19,786",9.5%,R,R1,,ffcccc,0.618,4,4.6,"221,006","88,485",40.0%,"129,556",58.6%,"41,071",18.6%,R,R1,,ffcccc,0.618,4,4.6,"158,317","61,869",39.1%,"96,312",60.8%,"34,443",21.8%,R,R2,,ff9999,0.618,3,3.6,"201,377","95,399",47.4%,"105,978",52.6%,"10,579",5.3%,R,R1,,ffcccc,0.618,4,4.6,"144,582","47,434",32.8%,"97,148",67.2%,"49,714",34.4%,R,R2,,ff9999,0.618,3,3.6
389,12117,Seminole,FL,389,7,12117,Seminole,FL,"197,766","106,343",53.8%,"91,423",46.2%,"14,920",-7.5%,D,B1,,cce5ff,0.618,4,4.6,"218,679","103,836",47.5%,"114,820",52.5%,"10,984",5.0%,R,R1,,ffcccc,0.618,4,4.6,"141,879","45,898",32.4%,"90,264",63.6%,"44,366",31.3%,R,R2,,ff9999,0.618,3,3.6,"197,889","81,411",41.1%,"116,046",58.6%,"34,635",17.5%,R,R1,,ffcccc,0.618,4,4.6,"131,587","46,599",35.4%,"84,802",64.4%,"38,203",29.0%,R,R2,,ff9999,0.618,3,3.6
390,12119,Sumter,FL,390,11,12119,Sumter,FL,"73,844","22,205",30.1%,"51,631",69.9%,"29,426",39.8%,R,R2,,ff9999,0.618,2,2.6,"73,717","20,283",27.5%,"51,987",70.5%,"31,704",43.0%,R,R3,,ff7878,0.618,2,2.6,"53,492","14,750",27.6%,"38,742",72.4%,"23,992",44.9%,R,R3,,ff7878,0.618,1,1.6,"57,542","18,040",31.4%,"39,502",68.6%,"21,462",37.3%,R,R2,,ff9999,0.618,1,1.6,"40,607","11,583",28.5%,"29,024",71.5%,"17,441",43.0%,R,R3,,ff7878,0.618,1,1.6
391,12121,Suwannee,FL,391,2,12121,Suwannee,FL,"15,848","3,472",21.9%,"12,376",78.1%,"8,904",56.2%,R,R3,,ff7878,0.618,1,1.6,"18,077","4,109",22.7%,"13,553",75.0%,"9,444",52.2%,R,R3,,ff7878,0.618,1,1.6,"12,727","2,988",23.5%,"9,417",74.0%,"6,429",50.5%,R,R3,,ff7878,0.618,1,1.6,"17,194","4,086",23.8%,"12,587",73.2%,"8,501",49.4%,R,R3,,ff7878,0.618,1,1.6,"13,436","3,546",26.4%,"9,054",67.4%,"5,508",41.0%,R,R3,,ff7878,0.618,1,1.6
392,12123,Taylor,FL,392,2,12123,Taylor,FL,"7,861","1,982",25.2%,"5,879",74.8%,"3,897",49.6%,R,R3,,ff7878,0.618,1,1.6,"8,996","2,422",26.9%,"6,391",71.0%,"3,969",44.1%,R,R3,,ff7878,0.618,1,1.6,"6,686","2,351",35.2%,"4,333",64.8%,"1,982",29.6%,R,R2,,ff9999,0.618,1,1.6,"8,977","2,823",31.4%,"6,154",68.6%,"3,331",37.1%,R,R2,,ff9999,0.618,1,1.6,"6,671","2,127",31.9%,"3,987",59.8%,"1,860",27.9%,R,R2,,ff9999,0.618,1,1.6
393,12125,Union,FL,393,3,12125,Union,FL,"4,863",899,18.5%,"3,964",81.5%,"3,065",63.0%,R,R4,,ff0000,0.618,1,1.6,"5,609","1,137",20.3%,"4,347",77.5%,"3,210",57.2%,R,R3,,ff7878,0.618,1,1.6,"5,027",950,18.9%,"3,967",78.9%,"3,017",60.0%,R,R4,,ff0000,0.618,1,1.6,"5,287","1,001",18.9%,"4,184",79.1%,"3,183",60.2%,R,R4,,ff0000,0.618,1,1.6,"3,433",0,0.0%,"2,801",81.6%,"2,169",81.6%,R,R5,,990000,0.618,1,1.6
394,12127,Volusia,FL,394,6,12127,Volusia,FL,"226,368","103,779",45.8%,"122,589",54.2%,"18,810",8.3%,R,R1,,ffcccc,0.618,4,4.6,"250,643","108,879",43.4%,"141,764",56.6%,"32,885",13.1%,R,R1,,ffcccc,0.618,5,5.6,"170,502","70,370",41.3%,"98,572",57.8%,"28,202",16.5%,R,R1,,ffcccc,0.618,3,3.6,"221,827","104,913",47.3%,"116,913",52.7%,"12,000",5.4%,R,R1,,ffcccc,0.618,4,4.6,"156,327","61,611",39.4%,"94,541",60.5%,"32,930",21.1%,R,R1,,ffcccc,0.618,3,3.6
395,12129,Wakulla,FL,395,2,12129,Wakulla,FL,"14,092","4,469",31.7%,"9,623",68.3%,"5,154",36.6%,R,R2,,ff9999,0.618,1,1.6,"14,862","4,583",30.8%,"9,942",66.9%,"5,359",36.1%,R,R2,,ff9999,0.618,1,1.6,"11,515","4,987",43.3%,"6,520",56.6%,"1,533",13.3%,R,R1,,ffcccc,0.618,1,1.6,"14,414","5,334",37.0%,"9,076",63.0%,"3,742",26.0%,R,R2,,ff9999,0.618,1,1.6,"11,010","4,260",38.7%,"5,965",54.2%,"1,705",15.5%,R,R1,,ffcccc,0.618,1,1.6
396,12131,Walton,FL,396,1,12131,Walton,FL,"30,190","7,329",24.3%,"22,861",75.7%,"15,532",51.4%,R,R3,,ff7878,0.618,1,1.6,"32,259","7,580",23.5%,"24,679",76.5%,"17,099",53.0%,R,R3,,ff7878,0.618,1,1.6,"20,281","3,926",19.4%,"14,664",72.3%,"10,738",52.9%,R,R3,,ff7878,0.618,1,1.6,"27,472","6,399",23.3%,"20,045",73.0%,"13,646",49.7%,R,R3,,ff7878,0.618,1,1.6,"18,609","1,878",10.1%,"14,480",77.8%,"12,602",67.7%,R,R4,,ff0000,0.618,1,1.6
397,12133,Washington,FL,397,2,12133,Washington,FL,"9,019","1,792",19.9%,"7,227",80.1%,"5,435",60.3%,R,R4,,ff0000,0.618,1,1.6,"10,920","2,213",20.3%,"8,403",77.0%,"6,190",56.7%,R,R3,,ff7878,0.618,1,1.6,"8,193","2,404",29.3%,"5,780",70.5%,"3,376",41.2%,R,R3,,ff7878,0.618,1,1.6,"10,879","3,047",28.0%,"7,822",71.9%,"4,775",43.9%,R,R3,,ff7878,0.618,1,1.6,"7,523",0,0.0%,"6,072",80.7%,"5,206",80.7%,R,R5,,990000,0.618,1,1.6
398,13001,Appling,GA,398,12,13001,Appling,GA,"6,661","1,316",19.8%,"5,345",80.2%,"4,029",60.5%,R,R4,,ff0000,0.618,1,1.6,"6,692","1,305",19.5%,"5,387",80.5%,"4,082",61.0%,R,R4,,ff0000,0.618,1,1.6,"4,443","1,203",27.1%,"3,240",72.9%,"2,037",45.8%,R,R3,,ff7878,0.618,1,1.6,"6,846","2,507",36.6%,"4,339",63.4%,"1,832",26.8%,R,R2,,ff9999,0.618,1,1.6,"5,130","1,034",20.2%,"4,096",79.8%,"3,062",59.7%,R,R4,,ff0000,0.618,1,1.6
399,13003,Atkinson,GA,399,8,13003,Atkinson,GA,"2,023",0,0.0%,"2,023",100.0%,"2,023",100.0%,R,R5,,990000,0.618,1,1.6,"2,356",638,27.1%,"1,718",72.9%,"1,080",45.8%,R,R3,,ff7878,0.618,1,1.6,"1,255",0,0.0%,"1,255",100.0%,"1,255",100.0%,R,R5,,990000,0.618,1,1.6,"1,949",0,0.0%,"1,949",100.0%,"1,949",100.0%,R,R5,,990000,0.618,1,1.6,"1,441",406,28.2%,"1,035",71.8%,629,43.7%,R,R3,,ff7878,0.618,1,1.6
400,13005,Bacon,GA,400,1,13005,Bacon,GA,"3,745",485,13.0%,"3,260",87.0%,"2,775",74.1%,R,R4,,ff0000,0.618,1,1.6,"3,282",0,0.0%,"3,281",100.0%,"3,280",100.0%,R,R5,,990000,0.618,1,1.6,"2,218",334,15.1%,"1,884",84.9%,"1,550",69.9%,R,R4,,ff0000,0.618,1,1.6,"3,717",605,16.3%,"3,112",83.7%,"2,507",67.4%,R,R4,,ff0000,0.618,1,1.6,"2,455",389,15.8%,"2,066",84.2%,"1,677",68.3%,R,R4,,ff0000,0.618,1,1.6
401,13007,Baker,GA,401,2,13007,Baker,GA,"1,255",649,51.7%,606,48.3%,43,-3.4%,D,B1,,cce5ff,0.618,1,1.6,"1,404",777,55.3%,627,44.7%,150,-10.7%,D,B1,,cce5ff,0.618,1,1.6,988,548,55.5%,440,44.5%,108,-10.9%,D,B1,,cce5ff,0.618,1,1.6,"1,545",974,63.0%,571,37.0%,403,-26.1%,D,B2,,99ccff,0.618,1,1.6,"1,259",656,52.1%,603,47.9%,53,-4.2%,D,B1,,cce5ff,0.618,1,1.6
402,13009,Baldwin,GA,402,10,13009,Baldwin,GA,"15,280","7,441",48.7%,"7,839",51.3%,398,2.6%,R,R1,,ffcccc,0.618,1,1.6,"11,121",0,0.0%,"11,110",99.9%,"11,099",99.9%,R,R5,,990000,0.618,1,1.6,"10,423","5,055",48.5%,"5,368",51.5%,313,3.0%,R,R1,,ffcccc,0.618,1,1.6,"10,071",0,0.0%,"10,064",99.9%,"10,064",99.9%,R,R5,,990000,0.618,1,1.6,"11,068","6,170",55.7%,"4,898",44.3%,"1,272",-11.5%,D,B1,,cce5ff,0.618,1,1.6
403,13011,Banks,GA,403,9,13011,Banks,GA,"6,746",676,10.0%,"6,070",90.0%,"5,394",80.0%,R,R5,,990000,0.618,1,1.6,"6,264",0,0.0%,"6,264",100.0%,"6,264",100.0%,R,R5,,990000,0.618,1,1.6,"4,292",538,12.5%,"3,754",87.5%,"3,216",74.9%,R,R4,,ff0000,0.618,1,1.6,"5,917","1,092",18.5%,"4,825",81.5%,"3,733",63.1%,R,R4,,ff0000,0.618,1,1.6,"4,411",654,14.8%,"3,757",85.2%,"3,103",70.3%,R,R4,,ff0000,0.618,1,1.6
404,13013,Barrow,GA,404,10,13013,Barrow,GA,"27,030","6,789",25.1%,"20,241",74.9%,"13,452",49.8%,R,R3,,ff7878,0.618,1,1.6,"24,716",0,0.0%,"24,716",100.0%,"24,716",100.0%,R,R5,,990000,0.618,1,1.6,"16,044","3,453",21.5%,"12,591",78.5%,"9,138",57.0%,R,R3,,ff7878,0.618,1,1.6,"20,675",0,0.0%,"20,666",100.0%,"20,666",100.0%,R,R5,,990000,0.618,1,1.6,"16,046","3,311",20.6%,"12,735",79.4%,"9,424",58.7%,R,R3,,ff7878,0.618,1,1.6
405,13015,Bartow,GA,405,11,13015,Bartow,GA,"36,834","8,310",22.6%,"28,524",77.4%,"20,214",54.9%,R,R3,,ff7878,0.618,1,1.6,"38,441","8,100",21.1%,"30,341",78.9%,"22,241",57.9%,R,R3,,ff7878,0.618,1,1.6,"19,786",0,0.0%,"19,786",100.0%,"19,786",100.0%,R,R5,,990000,0.618,1,1.6,"34,408","8,209",23.9%,"26,197",76.1%,"17,988",52.3%,R,R3,,ff7878,0.618,1,1.6,"20,149",0,0.0%,"20,149",100.0%,"20,149",100.0%,R,R5,,990000,0.618,1,1.6
406,13017,Ben Hill,GA,406,8,13017,Ben Hill,GA,"4,325",0,0.0%,"4,320",99.9%,"4,315",99.9%,R,R5,,990000,0.618,1,1.6,"5,697","1,890",33.2%,"3,807",66.8%,"1,917",33.6%,R,R2,,ff9999,0.618,1,1.6,"2,735",0,0.0%,"2,688",98.3%,"2,641",98.3%,R,R5,,990000,0.618,1,1.6,"4,311",0,0.0%,"4,311",100.0%,"4,311",100.0%,R,R5,,990000,0.618,1,1.6,"3,960","1,863",47.0%,"2,097",53.0%,234,5.9%,R,R1,,ffcccc,0.618,1,1.6
